address,label,known,description,maker_fills,taker_fills,total_fills,maker_pct,maker_volume,taker_volume,total_volume
0x9afc41632553faa9c172b0f0f14cadb25430dbc9,0x9afc4163,False,,22,7,29,75.86206896551724,130.73152499999998,40.833749,171.565274
0xe6c4fbab3b262f0faa9ed68de335cc6a8af6896c,0xe6c4fbab,False,,18,11,29,62.06896551724138,371.89608499999997,130.39528099999998,502.2913659999999
0x4c24498c698450e86dca22cf2298d10ce7c12fe0,0x4c24498c,False,,12,17,29,41.37931034482759,275.225523,244.40770300000003,519.633226
0xf4ff3697604f85f7228f1a3cb2e8fb0e81da2897,0xf4ff3697,False,,15,13,28,53.57142857142857,1436.228005,129.101923,1565.3299279999999
0xedc2658ea5a422724d904eb7ca0fe994391d2ce7,0xedc2658e,False,,20,8,28,71.42857142857143,3906.739696,407.734432,4314.474128
0xdb1a06766c29b5c21d0d3fe78920ea7db09b3c0f,0xdb1a0676,False,,18,10,28,64.28571428571429,190.02309100000002,97.06155,287.08464100000003
0x7561554ed4dec6aa5a9bee0499befc68316846a8,0x7561554e,False,,25,3,28,89.28571428571429,149.396142,17.436312,166.83245399999998
0x9e505d265f1545363da2e19f55959533cdc5e705,0x9e505d26,False,,18,10,28,64.28571428571429,3048.9262500000004,440.0,3488.9262500000004
0x4755f2ececfbfd309bee08b9d83e5da9d809c9eb,0x4755f2ec,False,,16,12,28,57.14285714285714,34.499036000000004,34.726041,69.225077
0x8eaa76253604d8d1288e266ee0bdb806fa1040eb,0x8eaa7625,False,,20,8,28,71.42857142857143,318.523667,82.56995699999999,401.093624
0x3793da5eae8584faadb46f5c21787240af6f8f46,0x3793da5e,False,,24,4,28,85.71428571428571,97.01497699999999,16.896597,113.91157399999999
0xfc044e2e3b15a56ffaf07ed4a6b6a930c9e1b38e,0xfc044e2e,False,,20,8,28,71.42857142857143,315.91917,33.90998999999999,349.82916
0xdeda5f7ba474b21e1039c4d0e951740baef6f769,0xdeda5f7b,False,,17,11,28,60.71428571428571,211.127304,78.12889200000001,289.25619600000005
0x088b45a6a138630a2fca961b57359924ac6aedd1,0x088b45a6,False,,26,2,28,92.85714285714286,110.195403,10.57,120.76540299999999
0x42463b84631d6b65db8189b20414607cc54f85f8,0x42463b84,False,,27,1,28,96.42857142857143,84.81009,2.049991,86.86008100000001
0xddd5d6a869231fb9d9a08f6d137cadba61f43a32,0xddd5d6a8,False,,19,9,28,67.85714285714286,494.30900499999996,70.41176300000001,564.7207679999999
0x35499b7417bded4c8bebc8683c037c4069b6baa3,0x35499b74,False,,19,9,28,67.85714285714286,1138.3956810000002,499.020928,1637.4166090000003
0x1e7779c078d29569126e2b5f3a6ccff6dbd169b4,0x1e7779c0,False,,25,3,28,89.28571428571429,148.116626,18.018363,166.134989
0x8adf0798feeea5dc27c7d08307db5f53a47648cd,0x8adf0798,False,,15,13,28,53.57142857142857,7260.68998,947.4360449999999,8208.126025
0x2e1fec3f9df222086c5f01f2ff538d436bd1aa84,0x2e1fec3f,False,,25,3,28,89.28571428571429,188.907961,11.846789,200.75475
0x634f980514a6a43c7807a1b23cecc985d17909e1,0x634f9805,False,,25,3,28,89.28571428571429,50.564592000000005,5.971738,56.53633000000001
0x8ad4580a966b6e574da866db71b6177ab410a3ed,0x8ad4580a,False,,15,13,28,53.57142857142857,2068.9696280000003,526.833877,2595.8035050000003
0xb4c3c37e64a4d163d6bd371629247e355c35f427,0xb4c3c37e,False,,26,2,28,92.85714285714286,30.784394,2.444442,33.228836
0x150aa5ea3dc425bbb6dd57edaf23e450e687cc42,0x150aa5ea,False,,28,0,28,100.0,3612.359934,0.0,3612.359934
0x0de60ad236d99277ff92b5b21585332f86942393,0x0de60ad2,False,,26,2,28,92.85714285714286,365.37278499999996,19.551723,384.92450799999995
0x88b7208dee984df281a03d3fed03bed4e003f18d,0x88b7208d,False,,26,2,28,92.85714285714286,41.565155,2.6685619999999997,44.233717
0xe07e8466313c99c107a790f534adcc230b586ff0,0xe07e8466,False,,24,4,28,85.71428571428571,121.376342,18.719985,140.096327
0xb810b0d44b80949efc2298dfeaddbad7b25a8919,0xb810b0d4,False,,22,6,28,78.57142857142857,2174.0536360000006,73.030003,2247.0836390000004
0xdf936b719549b4bcffc701a94b1b815a76b3e9ba,0xdf936b71,False,,25,3,28,89.28571428571429,324.912112,40.254609,365.166721
0x60bf6b0458ba792022d86ca85be9fb01cdbebc8c,0x60bf6b04,False,,14,14,28,50.0,1043.105282,201.51065499999999,1244.615937
0xd7c24232003c07b173af2482078e24f2f5d1e589,0xd7c24232,False,,10,18,28,35.714285714285715,128.21997199999998,49.26995599999999,177.48992799999996
0x1e5b9f171b0837b8175eaf866377c42501993999,0x1e5b9f17,False,,21,7,28,75.0,482.404427,112.797415,595.2018419999999
0x37839e951e298d5596e1f4a2b53324ccdf77b3ed,0x37839e95,False,,20,8,28,71.42857142857143,730.490474,198.129997,928.620471
0x6819acd94748423076efb6f123d61ae8085a3775,0x6819acd9,False,,28,0,28,100.0,452.86525800000004,0.0,452.86525800000004
0x7e8fe25900efd870500e6413075fb339b8154f1c,0x7e8fe259,False,,22,6,28,78.57142857142857,238.123978,44.368187999999996,282.492166
0x5cbd9f4e17352e6d3305c39dba19e9beef884784,0x5cbd9f4e,False,,24,4,28,85.71428571428571,48.379225000000005,7.800000000000001,56.179225
0x200d01aaf6ecfb7407f343856f93f901de86a5b7,0x200d01aa,False,,20,8,28,71.42857142857143,232.263773,67.799637,300.06341
0x4f67b6bdd506078af5ff72030d9ce0ea40f6cb17,0x4f67b6bd,False,,23,5,28,82.14285714285714,725.6891519999999,61.209995000000006,786.899147
0xda2e87687326d05765f370b2c140ef4ef080b231,0xda2e8768,False,,27,1,28,96.42857142857143,157.51069899999996,5.85,163.36069899999995
0x1ee41f8c6700a32fcfcb627c05ed05f01550046e,0x1ee41f8c,False,,28,0,28,100.0,287.27677400000005,0.0,287.27677400000005
0x1a7f0f979ec576a557f8173fa39f8f544bf26d25,0x1a7f0f97,False,,27,1,28,96.42857142857143,327.429797,7.05,334.479797
0x388af60fb113e7fb01af7a1439d80444c3f5e87c,0x388af60f,False,,7,21,28,25.0,3933.206248,228.862584,4162.068832
0xf9c94f9fc11013c7a9ffbb1c3086f804befd4ead,0xf9c94f9f,False,,28,0,28,100.0,2594.7829139999994,0.0,2594.7829139999994
0x40ef38cb2b041d07fdc01b2da06b29ca11b1734e,0x40ef38cb,False,,25,3,28,89.28571428571429,3044.356997,48.0,3092.356997
0xd5c3187d54c2379211a083b989ffc0e76ff291f5,0xd5c3187d,False,,19,9,28,67.85714285714286,39.899454000000006,18.929985000000002,58.82943900000001
0x5739c37bbd7bc6e4c09cb614c8914e67ba0aa3ae,0x5739c37b,False,,23,5,28,82.14285714285714,145.848254,27.87,173.718254
0x8659359cde696d828e4849a44712af36be4667ce,0x8659359c,False,,23,5,28,82.14285714285714,334.479617,40.594476,375.074093
0x3292e3176e9d27c4b0b86fff784377a85aadf01e,0x3292e317,False,,18,10,28,64.28571428571429,192.96826399999998,107.01313599999999,299.98139999999995
0x20d29f40fbb0cff6de8a9720305f864c65c67d3e,0x20d29f40,False,,25,3,28,89.28571428571429,309.93996500000003,20.012421000000003,329.95238600000005
0x19f54bc7663f89a7d6f21867ae9f980f8a856d9a,0x19f54bc7,False,,28,0,28,100.0,101.96938,0.0,101.96938
0xcf19512b7161664f2166fb3d6337c62b73a852e1,0xcf19512b,False,,20,8,28,71.42857142857143,576.4906080000001,60.083128,636.573736
0xeb8cf3a05a865090d8cdf5487f7b5aecfb292c71,0xeb8cf3a0,False,,23,5,28,82.14285714285714,89.62571500000001,21.610605,111.23632
0x16a4b3561619c28e149f8099013cf1bad848029b,0x16a4b356,False,,25,3,28,89.28571428571429,72.999974,7.9247309999999995,80.92470499999999
0x99d9643ee9c5b9a7dbac13e989a76b11426cd6f3,0x99d9643e,False,,18,10,28,64.28571428571429,153.099624,74.204932,227.304556
0x13941a04726fbc59f80c2473ac8cb6d8598cf90a,0x13941a04,False,,17,11,28,60.71428571428571,204.03391200000002,118.61553500000001,322.649447
0x70d1770db4e778c1bbb23a41092ed327eea9882d,0x70d1770d,False,,22,6,28,78.57142857142857,154.66849,45.48567799999999,200.15416799999997
0xce544e5e94c172d7b24198a5c6cdf84b6835d757,0xce544e5e,False,,28,0,28,100.0,411.35158099999995,0.0,411.35158099999995
0xb306729455c7f9d4014a78551ae4a22e089569ff,0xb3067294,False,,16,12,28,57.14285714285714,94.619794,69.41,164.02979399999998
0xddfda903f22833415874ed948edced09210c4f2c,0xddfda903,False,,15,13,28,53.57142857142857,660.2514129999998,172.36635,832.6177629999999
0xb8e3d389a189ec66a613cdbea07e4738aa04545d,0xb8e3d389,False,,24,4,28,85.71428571428571,121.19949499999998,20.533267,141.73276199999998
0x6b8d50e699a3233df13650f33d0d1dd4eee9121f,0x6b8d50e6,False,,18,10,28,64.28571428571429,540.4647209999999,269.147461,809.612182
0x58f3a300bcda7231c3820f1a4d503d6a019b315f,0x58f3a300,False,,17,11,28,60.71428571428571,85.208332,52.135779,137.344111
0xb4df171a6f131d7b76e7cbbd5c6a1a0fc9928496,0xb4df171a,False,,22,6,28,78.57142857142857,226.783351,44.51635,271.299701
0xf0cd6a8936aefd30f1a3e0fb3b6309e19e23de00,0xf0cd6a89,False,,19,9,28,67.85714285714286,3013.292186,200.94214,3214.2343260000002
0xb2caf0e7a8023a9af38cb206dde0f61c59358aca,0xb2caf0e7,False,,24,4,28,85.71428571428571,1051.766939,142.219998,1193.9869370000001
0x16d518081fb5bd53f6cde851022113e5f5e4dcf3,0x16d51808,False,,25,3,28,89.28571428571429,49.995264000000006,6.051629999999999,56.04689400000001
0xa57406130e78ace2e2a662d299ed2b4d126dae93,0xa5740613,False,,22,6,28,78.57142857142857,256.246407,39.901057,296.14746399999996
0x66f39db31fd5c0fbe0444c6ff3c8c640068cc447,0x66f39db3,False,,21,7,28,75.0,94.02425400000001,30.008006,124.03226000000001
0xede44f1af3d9ca49a99ae6166a3165199079094c,0xede44f1a,False,,24,4,28,85.71428571428571,72.736633,12.140603,84.877236
0x52693e2b605eeb55fd28bbc41788205d4ddaab65,0x52693e2b,False,,27,1,28,96.42857142857143,55.372682,1.96,57.332682
0x7e2acc8a09b922dc276a73129656c8c4b527a58d,0x7e2acc8a,False,,22,6,28,78.57142857142857,547.16921,59.833839,607.003049
0x76e91b806c7454029941f92ed4bca9b48c759b04,0x76e91b80,False,,21,7,28,75.0,337.8843479999999,77.35999,415.24433799999986
0x3a8f1438c109dfaae3c1e3e14a67956f058b43eb,0x3a8f1438,False,,23,5,28,82.14285714285714,115.89908400000002,24.858459999999997,140.75754400000002
0x2f1cdc091aeb5e78e337ff12c7b374f6d785d62a,0x2f1cdc09,False,,20,8,28,71.42857142857143,605.588987,95.953439,701.542426
0x39c0a48cd6e536dc5d655f7ae326632e2402cc4a,0x39c0a48c,False,,22,6,28,78.57142857142857,111.607274,30.357596,141.96487000000002
0x53e759bb237ddadecc836407c6c5e3865c4c446a,0x53e759bb,False,,25,3,28,89.28571428571429,292.914999,19.4964,312.411399
0x0ce62600a87ecd20017baebfa5193d626e13c0b5,0x0ce62600,False,,12,16,28,42.857142857142854,4474.4953749999995,165.862089,4640.357464
0x9a305d862c051a083d0e185ae4efec435eae9861,0x9a305d86,False,,4,24,28,14.285714285714285,2426.9461300000003,404.394296,2831.340426
0xe51525df5bb9e833b42598f67c576f73e36b3954,0xe51525df,False,,18,10,28,64.28571428571429,384.82891299999994,152.518625,537.347538
0xd136ed5000ed91439fea3f4530c969ef81e1ef46,0xd136ed50,False,,25,3,28,89.28571428571429,439.953806,22.644633000000002,462.598439
0xcb79febbd1c9c28919fdce5b08c841a0f61580d1,0xcb79febb,False,,27,1,28,96.42857142857143,211.616165,1.724136,213.34030099999998
0x6d38b759c90c3158fa7b4fa45b0145eefd58d910,0x6d38b759,False,,19,9,28,67.85714285714286,83.558817,45.55,129.108817
0x49c7de148853e2fe6efb753bd015c0a2e6de4c21,0x49c7de14,False,,18,10,28,64.28571428571429,1212.204641,120.26599999999999,1332.4706410000001
0xa382ef55124ac9cc346151c5eaa647aa0dc48e54,0xa382ef55,False,,24,4,28,85.71428571428571,80.20172000000001,10.267332000000001,90.469052
0x5f6b8a86ca07f9b1408afb53dcdb922e95f03f1f,0x5f6b8a86,False,,22,6,28,78.57142857142857,4300.492681,344.681956,4645.174637
0xec4f6ea418c0d2c83a62c40c83310d2e52829b0c,0xec4f6ea4,False,,27,1,28,96.42857142857143,326.445599,15.306121,341.75172000000003
0x733116412bf78bae541bb9a808b771d068dd72b2,0x73311641,False,,20,8,28,71.42857142857143,387.33981300000005,93.562251,480.90206400000005
0xc0d221e459d0180e402ae6e9be3cf5cb70472151,0xc0d221e4,False,,20,8,28,71.42857142857143,351.25860500000005,72.29335599999999,423.551961
0xb7f5016e4704ade5f559c5ff1e9a17ad3955a19d,0xb7f5016e,False,,24,4,28,85.71428571428571,216.102537,25.798813000000003,241.90135
0x9b62492bbee1ef5c510bcb306a8f2ca37a22891e,0x9b62492b,False,,24,4,28,85.71428571428571,1111.38069,133.54422,1244.92491
0x21640935d01f13028ed335a91c2501b3ece48ef0,0x21640935,False,,27,1,28,96.42857142857143,180.044824,5.58,185.62482400000002
0x53af69f4c7915c402027d81603e74fef252db4c6,0x53af69f4,False,,26,2,28,92.85714285714286,113.549218,13.110439,126.659657
0x82afc255baf0fac6b27f7967ae31e4ba773aff89,0x82afc255,False,,15,13,28,53.57142857142857,3526.1892850000004,478.429627,4004.6189120000004
0x46f579b2dfcfff3cf06348c883b9404bcafd7ab0,0x46f579b2,False,,18,10,28,64.28571428571429,85.2841,49.704739000000004,134.98883899999998
0xfb930e2ad2b9d0e5644dbf8cd2f189d1a6406c92,0xfb930e2a,False,,24,4,28,85.71428571428571,157.25998099999998,18.150148,175.41012899999998
0xccf39076e28932ecaf76b0b1cc8cb1611158efd1,0xccf39076,False,,22,6,28,78.57142857142857,188.891619,36.37412,225.265739
0x239be1eaa475d31125dccf726f36cc75379cd60d,0x239be1ea,False,,18,10,28,64.28571428571429,2057.881209,410.115741,2467.99695
0x69e6b0b082d775e3032f918b9e0fb605f819e2bf,0x69e6b0b0,False,,25,3,28,89.28571428571429,135.961895,15.689995,151.65189
0x9b4ffd879c98615a706e127a3b9c7f7cef32ce1f,0x9b4ffd87,False,,25,3,28,89.28571428571429,205.15649,15.0,220.15649
0xa1d708389bb7101ac4fce2573d5b941e0f68cacb,0xa1d70838,False,,20,8,28,71.42857142857143,507.08107099999995,103.484478,610.5655489999999
0xa19a00a397f26c72b80d43d945fc8307eee47064,0xa19a00a3,False,,23,5,28,82.14285714285714,138.170683,31.396644000000002,169.567327
0x33e0ebd5f54d860496285d6a615f97b0d5e1b33c,0x33e0ebd5,False,,25,3,28,89.28571428571429,173.309894,19.679997,192.989891
0xcbbc4a4490de738ffb7f85919bf29789424778a1,0xcbbc4a44,False,,23,5,28,82.14285714285714,999.6868999999999,386.33000000000004,1386.0169
0x16fcea0167740cfb8ecd046d7b78329e87738336,0x16fcea01,False,,22,6,28,78.57142857142857,89.550979,16.899438,106.450417
0xcdd4975d5ab6b9a3ac0001f97b5122204e3835f1,0xcdd4975d,False,,20,8,28,71.42857142857143,45.174893000000004,21.079973000000003,66.254866
0x4792c0beee56fea2634651363b7cabd3eb39c731,0x4792c0be,False,,25,3,28,89.28571428571429,1351.651711,229.999929,1581.65164
0x83e53dd5d265e44977633ff0c66d5c15ccb62cdc,0x83e53dd5,False,,23,5,28,82.14285714285714,214.813565,29.213116,244.026681
0x870c358ab0eb122aa2447239d30b6e62e3ab05c3,0x870c358a,False,,20,8,28,71.42857142857143,736.4282169999999,75.815431,812.2436479999999
0xf422b7cdc722f6fdebe6676f332258268c1760bc,0xf422b7cd,False,,21,7,28,75.0,1188.0698510000002,138.206248,1326.2760990000002
0x34548c9c0368e788d457b9af34ed60806777e891,0x34548c9c,False,,22,6,28,78.57142857142857,673.9987209999999,107.17484,781.173561
0x206515359f1ec2f3296d5575a2c2dac8ac8ea154,0x20651535,False,,23,4,27,85.18518518518519,172.61979,37.748128,210.367918
0x50f857b2ae4731fa335ea2da47cf4ea9ef8c694a,0x50f857b2,False,,15,12,27,55.55555555555556,22.350841,18.344948,40.695789
0xa455b4bac46a5c6799e853a771c8d52507264b0c,0xa455b4ba,False,,27,0,27,100.0,150.834333,0.0,150.834333
0x07f00fcdd72cf023b23a656a6f41363c373091ec,0x07f00fcd,False,,27,0,27,100.0,127.8,0.0,127.8
0x6efccf85b42408110cc5cee0d4e0a3bd6a1cd1f5,0x6efccf85,False,,22,5,27,81.48148148148148,171.715978,36.515879,208.231857
0x32750f8c4745292ea00c69e8fb64bfba0f189ba7,0x32750f8c,False,,21,6,27,77.77777777777779,41.526184,12.259769,53.785953
0x8ee1ad2fa0558443b10279e01415072d9cf0377a,0x8ee1ad2f,False,,16,11,27,59.25925925925925,687.317771,291.855039,979.17281
0x1c028a825c80b9fc2c752ba7387a3e6a28713fb2,0x1c028a82,False,,22,5,27,81.48148148148148,43.213536000000005,8.526632,51.740168000000004
0x3b3ace88623e0b09284dc3cb1b182db1a828cd6c,0x3b3ace88,False,,23,4,27,85.18518518518519,131.745159,23.899808,155.644967
0x01cab79620d1e09f091f3e833fc886de00cda1c7,0x01cab796,False,,16,11,27,59.25925925925925,1036.638504,184.32306900000003,1220.961573
0x1e69b4115c78e44f3c78d64ca0951cb7c254e602,0x1e69b411,False,,20,7,27,74.07407407407408,107.88427,38.563789,146.448059
0xa15d493dc25b8b5d13f7606abda8cbfe7a503118,0xa15d493d,False,,19,8,27,70.37037037037037,159.05212500000002,53.96109200000001,213.01321700000003
0x77d3c9463a44bf179da7a4d59305662539c48a6b,0x77d3c946,False,,17,10,27,62.96296296296296,505.46916699999997,171.62645500000002,677.095622
0xa3e2775cfc99231cc6e575f3333234c0ce8a445a,0xa3e2775c,False,,25,2,27,92.5925925925926,152.84584,19.339993,172.185833
0x400a7d256165502012970f2b3cb4d38c212a300d,0x400a7d25,False,,18,9,27,66.66666666666666,230.256427,75.173929,305.430356
0x791a34462335c2e9554877e22bd59b1f8374098f,0x791a3446,False,,15,12,27,55.55555555555556,484.8002230000001,118.18286199999999,602.9830850000001
0x985213a7cfe396d7a89ea85891a8c44a6322b403,0x985213a7,False,,19,8,27,70.37037037037037,36.976372000000005,15.029993000000001,52.006365
0x0aaef68048885f20f12af939dad995e90e91953e,0x0aaef680,False,,19,8,27,70.37037037037037,692.1117800000001,76.80246600000001,768.914246
0x8cf0dc36dbbc9074dc05058ab446940019970d6c,0x8cf0dc36,False,,23,4,27,85.18518518518519,48.754046,16.702534,65.45658
0x3add2c1e36c8ea9094d70381b8b6287b8b4df0cc,0x3add2c1e,False,,24,3,27,88.88888888888889,48.210356,5.859999999999999,54.070356
0xf2a9276d3264b4f501656d0a4664fa6a5c7a72d2,0xf2a9276d,False,,8,19,27,29.629629629629626,8990.827347999999,1091.4900389999998,10082.317387
0x5adf7cf0bdfd1afb0b3e6b8477f9f88b057ae38a,0x5adf7cf0,False,,13,14,27,48.148148148148145,4711.69698,488.151265,5199.848245
0xbdc031492c3fdaa1d4b4523e8f7412f3ade977cb,0xbdc03149,False,,19,8,27,70.37037037037037,87.42388299999999,34.929823000000006,122.35370599999999
0x5512c43634d9e39f315541a20ee556b1072da924,0x5512c436,False,,18,9,27,66.66666666666666,85.2538,18.507725999999998,103.761526
0x5c7e3095dee7c4b558a05bb79b41ba1068bd5705,0x5c7e3095,False,,21,6,27,77.77777777777779,45.981068,10.919993999999999,56.901061999999996
0x5f7309b6ec23e549ab070780189c999e873a9911,0x5f7309b6,False,,16,11,27,59.25925925925925,117.528224,48.199774,165.72799799999999
0xc6e0c786a02a3043cc5c8191b93b777d62cb97fc,0xc6e0c786,False,,16,11,27,59.25925925925925,286.878924,184.20861699999998,471.087541
0xe9bd0de2bbc8d6a60fd7b55bdfbe447108ccc5cc,0xe9bd0de2,False,,19,8,27,70.37037037037037,143.087693,67.792191,210.879884
0xe4a2fe738c4cede9d2d46b925c27a40434ab149a,0xe4a2fe73,False,,27,0,27,100.0,55.30550699999999,0.0,55.30550699999999
0xbcb0eb92e8bd8998d293ff7e7e440c4f78ebf77d,0xbcb0eb92,False,,17,10,27,62.96296296296296,3341.1068649999997,348.62333,3689.7301949999996
0x7b5b34891fdf62196951366ca6a28938251e8ddd,0x7b5b3489,False,,23,4,27,85.18518518518519,173.83761099999998,29.481230999999998,203.318842
0xf02dd8f0ca35077ef43b2111c17d0d4a74548af8,0xf02dd8f0,False,,24,3,27,88.88888888888889,48.085083,5.777885,53.862967999999995
0x37f9655989b6804d82ea5425c6ba5ec4dbf24e75,0x37f96559,False,,25,2,27,92.5925925925926,171.57293399999998,10.940000000000001,182.51293399999997
0x10d043d83813aa6f5b8ed98246736a506dc69412,0x10d043d8,False,,21,6,27,77.77777777777779,628.2409260000002,44.169995,672.4109210000001
0x4b7aa8bd2153a4a245b25ac4ed909c6154a8c135,0x4b7aa8bd,False,,24,3,27,88.88888888888889,50.377323000000004,6.188881,56.566204000000006
0xdd2d0f72a183a719022f46deedc11aece2a563e2,0xdd2d0f72,False,,21,6,27,77.77777777777779,42.480198000000016,12.119996,54.600194000000016
0x27eb3264944a0df4735abd9887a3f8b859c051d1,0x27eb3264,False,,17,10,27,62.96296296296296,491.26559100000003,175.9016,667.167191
0x79b2a0999b22f3c72a17274b4c5efe92370fbb2d,0x79b2a099,False,,18,9,27,66.66666666666666,985.3297949999999,425.261531,1410.5913259999998
0x5c672197a8968d8ef39823ce00c1d37a7c731db7,0x5c672197,False,,15,12,27,55.55555555555556,2080.9734460000004,381.16846000000004,2462.1419060000003
0xf8bcb5d124387a9a24b3eb2ce963501e2799a72b,0xf8bcb5d1,False,,23,4,27,85.18518518518519,301.151048,59.769228999999996,360.920277
0xbd8adeb3fdd772fa1109f951b2ca48d16871823a,0xbd8adeb3,False,,19,8,27,70.37037037037037,118.81147899999999,46.093151999999996,164.904631
0x97ff9e9affb3acf739161deef10492a96a36d095,0x97ff9e9a,False,,27,0,27,100.0,286.02343399999995,0.0,286.02343399999995
0xeb942f0fc3f100cd729d7937afc6c48773cf205e,0xeb942f0f,False,,19,8,27,70.37037037037037,1164.779982,207.360414,1372.140396
0xf5b4c8d7065570afcd541a733f9df8f0ea5d8d01,0xf5b4c8d7,False,,25,2,27,92.5925925925926,28.771135,2.0202,30.791335
0x18cadedca4ae0a4a98afe319acdfe97bc46a9711,0x18cadedc,False,,20,7,27,74.07407407407408,107.31362700000001,37.263219,144.57684600000002
0x00e0cf47083b03af2ffbf0160db6aa3848928a94,0x00e0cf47,False,,26,1,27,96.29629629629629,570.899598,2.009998,572.909596
0xdf6a5983ce503cb9e8a34a57eff40a64e6271e7c,0xdf6a5983,False,,22,5,27,81.48148148148148,140.049933,46.0,186.049933
0x7c0e1aa510dc430e9f8a8e4ddc4f507056c48177,0x7c0e1aa5,False,,19,8,27,70.37037037037037,140.752876,43.124905,183.87778099999997
0x27ce684cb8de37972d5a0ad0c89cc0523c13d0ef,0x27ce684c,False,,23,4,27,85.18518518518519,249.288518,19.529995,268.818513
0xc7f088beef21cb2161460311d299d2048935c9aa,0xc7f088be,False,,15,12,27,55.55555555555556,365.54281699999996,179.06306800000002,544.605885
0x334f9fdbee1c424d4739732d411aca0a0c01f7ff,0x334f9fdb,False,,26,1,27,96.29629629629629,110.08970699999999,5.090908,115.18061499999999
0xfbfaceddfd8c7d5ccf93b36e8bc9a20b86f6fea1,0xfbfacedd,False,,26,1,27,96.29629629629629,249.536901,10.0,259.536901
0xe1069ea06d541b0c2f50b35640a46bc22a614529,0xe1069ea0,False,,18,9,27,66.66666666666666,1028.71916,61.575409,1090.2945690000001
0x26fe9297dc47769a8a4051cd4ed44a16c8de0452,0x26fe9297,False,,27,0,27,100.0,271.879441,0.0,271.879441
0x6a56ba3d12bf5c78219ed240a5fc48c97cd9be30,0x6a56ba3d,False,,19,8,27,70.37037037037037,52.398067,17.29999,69.698057
0x47fd930f6f9742b337ead5ce5dab3cb24b552125,0x47fd930f,False,,20,7,27,74.07407407407408,334.826008,81.66764599999999,416.493654
0x7f6f3f68c0bdb55ecc0dc8bc17c8a6b280b509a3,0x7f6f3f68,False,,14,13,27,51.85185185185185,409.46100200000006,186.40884499999999,595.869847
0xa8bd32a02b215fd91566e635ed710ccd1fe98e96,0xa8bd32a0,False,,16,11,27,59.25925925925925,883.161819,359.642234,1242.804053
0x0e2e49c5e8c8901b5dec323add6dfca62c41db6a,0x0e2e49c5,False,,11,16,27,40.74074074074074,2117.936264,170.769503,2288.705767
0xae581bcc8a5d1d2943eb7d855298d7628b4af81b,0xae581bcc,False,,17,10,27,62.96296296296296,780.0158309999999,134.68062799999998,914.6964589999999
0x2fc24fe11dc504c0e3f30547b2455c016b814abe,0x2fc24fe1,False,,19,8,27,70.37037037037037,231.89099699999997,72.422165,304.313162
0x659d9c9466e6b043e551a33619c95ae58ceb8689,0x659d9c94,False,,26,1,27,96.29629629629629,84.758463,8.309998,93.06846100000001
0x84280b7d3e175d3e1cd9391ca54f4c9be6a658c6,0x84280b7d,False,,25,2,27,92.5925925925926,50.954966999999996,4.034942,54.989909
0x55154a54cd74db752540dcd663a30cdb5c00eb8b,0x55154a54,False,,24,3,27,88.88888888888889,345.42232400000006,15.205488,360.62781200000006
0x0dd74475f6cef5bd74bd3f4d6a87fe5c948a3a96,0x0dd74475,False,,23,4,27,85.18518518518519,63.710567999999995,10.31,74.020568
0xaa8ea48c8e10fd74d276a0cdd2b8ca64b0fd0ec2,0xaa8ea48c,False,,20,7,27,74.07407407407408,44.901048,16.198148,61.099196000000006
0x2fe82235c63d2c76dfcb22bf5112305840137a9b,0x2fe82235,False,,22,5,27,81.48148148148148,459.608173,184.538662,644.146835
0x8f42d25624a5cc1e5b1b86266a9bbf2b8cfd472f,0x8f42d256,False,,21,6,27,77.77777777777779,1038.2049670000001,93.360498,1131.5654650000001
0xcd050d69a824168c3e9770d22f53ba0b3c8d8190,0xcd050d69,False,,12,15,27,44.44444444444444,375.714789,276.805855,652.520644
0x300513eb2891a840f6a1ed757ef3586a2937cbb2,0x300513eb,False,,18,9,27,66.66666666666666,414.55247499999996,74.726125,489.2786
0x480a298a98f9498910ae16657d9eeb6f9e93b914,0x480a298a,False,,27,0,27,100.0,253.571942,0.0,253.571942
0xb5065a7d9f7136ec2b4aa9f5b62b10abb3d0d500,0xb5065a7d,False,,18,9,27,66.66666666666666,30.000138,9.34,39.340137999999996
0x1fcce1e2955baece6e9fe461638a93fc11e0643f,0x1fcce1e2,False,,24,3,27,88.88888888888889,816.845112,98.32315399999999,915.1682659999999
0xb0ec9de68162ee59a9a1d78140666bd0868f5c9f,0xb0ec9de6,False,,23,4,27,85.18518518518519,145.478719,43.709999999999994,189.188719
0x4f9bc9b71886d2f3ade4abafe6db70e5cec22038,0x4f9bc9b7,False,,7,20,27,25.925925925925924,558.177533,378.186821,936.364354
0x6d268e000c8e5e4773ae0a2333c54df839585164,0x6d268e00,False,,27,0,27,100.0,137.0,0.0,137.0
0x6b3606dde53b9370039b9e6be56d330e83184a7c,0x6b3606dd,False,,20,7,27,74.07407407407408,357.636174,53.609006,411.24518
0x1dccbc7703c4f7c6e73901d9c5b0546addaae90e,0x1dccbc77,False,,23,4,27,85.18518518518519,57.69566199999999,13.613987,71.309649
0x93fa6748235cc50366d82dc5bf3d6c03a076a46b,0x93fa6748,False,,22,5,27,81.48148148148148,51.355450000000005,111.66116899999999,163.016619
0x4084e7f7adee280d40b1026b0fcaba0e9c2b357a,0x4084e7f7,False,,19,8,27,70.37037037037037,1225.137195,82.913515,1308.05071
